,"ID","Block","Row","Column","Position","Raw intensity (mean) {Cy3}","Raw intensity (st.dev.) {Cy3}","Background (mean) {Cy3}","Background (st.dev.) {Cy3}","Net intensity (mean) {Cy3}"
329,10310,1,14,4,"1-14:4","420,6625","71,94758","499,407407","312,506831",0
330,1067,1,14,5,"1-14:5","461,75","212,664679","920,975309","936,035576",0
331,1102,1,14,6,"1-14:6","733,975","1288,933294","2569,135802","3303,953638",0
332,114,1,14,7,"1-14:7","420,1875","125,922328","627,185185","339,92518",0
333,"117_1",1,14,8,"1-14:8","436,05","175,874517","513,098765","298,455047",0
334,152,1,14,9,"1-14:9","403,525","62,016326","568,728395","310,432119",0
335,"1527,1",1,14,10,"1-14:10","424,775","101,990937","554,876543","430,016145",0
336,"1566_2",1,14,11,"1-14:11","420,7125","52,451592","538,08642","354,68025",0
337,1595,1,14,12,"1-14:12","474,3625","303,76791","664,407407","723,89265",0
338,"Cy3_Anchor-spot",1,14,13,"1-14:13","414,575","47,195198","501,518519","203,906726",0
339,,1,14,14,"1-14:14","418,5875","54,906755","467,82716","192,01483",0
340,10292,1,14,15,"1-14:15","412,775","60,400766","2238,518519","7758,199144",0
341,10304,1,14,16,"1-14:16","443,4875","138,688522","11475,049383","22346,835597",0
342,10310,1,14,17,"1-14:17","433,2125","60,443026","583,209877","438,336364",0
343,1067,1,14,18,"1-14:18","439,1125","143,901689","697,555556","522,910963",0
344,1102,1,14,19,"1-14:19","566,975","752,029928","2706,135802","3485,906488",0
345,114,1,14,20,"1-14:20","421,5125","81,197212","560,283951","294,534558",0
346,"117_1",1,14,21,"1-14:21","423,95","62,601593","573,395062","335,175464",0
347,152,1,14,22,"1-14:22","405,6125","53,217846","523,567901","220,111502",0
348,"1527,1",1,14,23,"1-14:23","424,5125","64,785331","522,024691","318,629957",0
349,"1566_2",1,14,24,"1-14:24","412,4875","59,094859","498,814815","233,389166",0
350,1595,1,14,25,"1-14:25","435,3875","136,341111","731,419753","813,780788",0
351,20112,1,15,1,"1-15:1","418,4125","47,224134","410,358025","50,499086","9,065833"
352,20124,1,15,2,"1-15:2","424,8125","49,68791","417,296296","54,274406","10,479167"
353,20151,1,15,3,"1-15:3","427,85","49,704468",1041,"3192,819917",0
354,20155,1,15,4,"1-15:4","1080,1375","4584,770968","10812,395062","21930,324887",0
355,20343,1,15,5,"1-15:5","423,6125","114,602725","652,654321","800,964171",0
356,20371,1,15,6,"1-15:6","453,225","194,865288","1158,790123","2052,223707",0
357,20383,1,15,7,"1-15:7","401,8","54,673345","475,938272","249,156845",0
358,20400,1,15,8,"1-15:8","406,1375","46,359559","427,074074","99,532128",0
359,"20555.2_1",1,15,9,"1-15:9","401,2875","49,347949",413,"134,143953","6,620833"
360,"20558_3",1,15,10,"1-15:10","414,3125","50,853872","402,666667","41,64913","11,7525"
361,"20560_3",1,15,11,"1-15:11","407,975","50,684173","414,62963","50,227095",0
362,20562,1,15,12,"1-15:12","401,4625","49,691184","401,222222","45,415306",0
363,,1,15,13,"1-15:13","396,6","45,56331","400,938272","43,407184",0
364,20112,1,15,14,"1-15:14","417,3375","54,579623","425,061728","75,76334",0
365,20124,1,15,15,"1-15:15","1031,7875","3940,611729","11251,45679","20552,270279",0
366,20151,1,15,16,"1-15:16","447,225","149,352609","6389,62963","16900,201341",0
367,20155,1,15,17,"1-15:17","1221,8","5326,387926","10683,567901","21812,443431",0
368,20343,1,15,18,"1-15:18","422,4","59,361284","465,469136","155,046371",0
369,20371,1,15,19,"1-15:19","438,6375","201,340209","1166,790123","2247,054087",0
370,20383,1,15,20,"1-15:20","421,3875","72,303946","455,567901","144,316834",0
371,20400,1,15,21,"1-15:21","416,8125","49,751304","428,419753","91,878162",0
372,"20555.2_1",1,15,22,"1-15:22","405,75","47,492438","451,555556","171,425932",0
373,"20558_3",1,15,23,"1-15:23","415,375","44,69117","418,654321","50,446546",0
374,"20560_3",1,15,24,"1-15:24","411,375","52,120448","411,469136","43,372251",0
375,20562,1,15,25,"1-15:25","420,775","49,476494","413,641975","52,534586","9,201667"
376,20736,1,16,1,"1-16:1","422,7375","43,550856","418,037037","47,923492","5,8575"
377,20741,1,16,2,"1-16:2","426,675","42,629037","423,222222","49,578725","4,168333"
378,20749,1,16,3,"1-16:3","431,3375","50,082197","769,728395","2207,049388",0
379,20776,1,16,4,"1-16:4","707,5875","1114,933394","5525,91358","16056,800585",0
380,21060,1,16,5,"1-16:5","423,6375","59,904828","415,024691","48,982644","9,544167"
381,21068,1,16,6,"1-16:6","402,8","43,782662","401,407407","42,838586","2,853333"
382,21073,1,16,7,"1-16:7","397,525","45,213971","393,740741","43,551917","4,725"
383,21087,1,16,8,"1-16:8","398,975","39,019623","403,296296","50,503328",0
384,236,1,16,9,"1-16:9","401,6","46,150716","389,703704","48,633436","12,373333"
385,270,1,16,10,"1-16:10","411,15","49,812077","402,308642","45,07983","10,336667"
386,"279_1",1,16,11,"1-16:11","411,5125","47,804452","412,950617","52,048751","0,0725"
387,282,1,16,12,"1-16:12","396,125","49,817737","396,432099","43,471525","0,138333"
388,,1,16,13,"1-16:13","419,9125","48,026415","399,506173","45,386431","20,885833"
389,20736,1,16,14,"1-16:14","418,4125","46,351353","427,333333","58,746064",0
390,20741,1,16,15,"1-16:15",611,"860,137669","5379,740741","15322,407498",0
391,20749,1,16,16,"1-16:16","426,8625","47,960359","430,074074","67,329558","1,489167"
392,20776,1,16,17,"1-16:17","880,5125","1720,479827","5364,888889","15819,901811",0
393,21060,1,16,18,"1-16:18",417,"53,055739","421,283951","59,884104","0,173333"
394,21068,1,16,19,"1-16:19",419,"54,617427","412,111111","49,118988","7,92"
395,21073,1,16,20,"1-16:20","440,65","98,251821","411,888889","45,08797","29,05"
396,21087,1,16,21,"1-16:21","405,5125","44,323892","409,345679","47,31151",0
397,236,1,16,22,"1-16:22","412,0375","42,319294","417,37037","50,817921",0
398,270,1,16,23,"1-16:23","421,5375","45,521436","412,358025","47,277719","10,470833"
399,"279_1",1,16,24,"1-16:24","422,625","47,549408","405,987654","45,452033","17,011667"
400,282,1,16,25,"1-16:25","413,1125","48,556373","406,358025","50,906608","8,179167"
401,"315.1_1",1,17,1,"1-17:1","420,4","56,482685","421,888889","46,423055",0
402,319,1,17,2,"1-17:2","419,025","43,081899","409,395062","42,74859","11,331667"
403,341,1,17,3,"1-17:3","427,475","49,495934","421,333333","40,939895","6,635"
404,351,1,17,4,"1-17:4","417,3875","41,659711","411,320988","48,245421","6,614167"
405,40162,1,17,5,"1-17:5","399,75","44,506151","413,111111","48,822382",0
406,40181,1,17,6,"1-17:6","401,9625","56,017051","403,641975","44,734301",0
407,40196,1,17,7,"1-17:7","404,2375","50,205462","398,530864","53,282522","8,4775"
408,40207,1,17,8,"1-17:8","412,3","58,916031","403,876543","47,391028","10,406667"
409,"491_3",1,17,9,"1-17:9",399,"40,773223","405,938272","45,447317",0
410,50013,1,17,10,"1-17:10","405,675","44,858364","422,518519","50,946813",0
411,50037,1,17,11,"1-17:11","409,6125","47,236677","402,098765","45,244504","8,7725"
412,50080,1,17,12,"1-17:12","405,8375","43,944281","399,987654","39,716336","5,864167"
413,,1,17,13,"1-17:13","411,425","42,771035","401,938272","43,35157","10,811667"
414,"315.1_1",1,17,14,"1-17:14","418,575","53,81068","416,111111","46,385073","3,308333"
415,319,1,17,15,"1-17:15","416,025","42,728455","413,925926","50,666009","3,891667"
416,341,1,17,16,"1-17:16","417,6125","54,725898","413,839506","54,823913","5,4525"
417,351,1,17,17,"1-17:17","420,4125","44,117132","424,530864","51,564059",0
418,40162,1,17,18,"1-17:18","408,1","50,028245","412,234568","46,361426",0
419,40181,1,17,19,"1-17:19","422,2625","41,783875","417,123457","46,021295","4,769167"
420,40196,1,17,20,"1-17:20","418,9875","46,52711","417,123457","42,998076","1,560833"
421,40207,1,17,21,"1-17:21","405,675","43,984685","408,012346","46,092161",0
422,"491_3",1,17,22,"1-17:22","404,875","43,612905","406,790123","49,197235",0
423,50013,1,17,23,"1-17:23","420,2","46,937988","419,975309","49,520949","1,8"
424,50037,1,17,24,"1-17:24","410,3625","45,26581","407,888889","51,348807","3,615833"
425,50080,1,17,25,"1-17:25","413,8","46,233694","422,901235","56,115195",0
426,60007,1,18,1,"1-18:1","411,225","39,737421","428,395062","51,574868",0
427,60016,1,18,2,"1-18:2","417,5125","42,303004","414,493827","49,631674","2,9525"
428,60039,1,18,3,"1-18:3","425,3","55,810802","425,222222","46,331685",0
429,60070,1,18,4,"1-18:4","417,4","48,693721","415,876543","45,849586","1,613333"
430,"60361_1",1,18,5,"1-18:5","420,8625","59,673955","413,17284","51,172451","10,035833"
431,60386,1,18,6,"1-18:6","423,0375","47,607425","406,45679","55,234738","19,6375"
432,"60395_1",1,18,7,"1-18:7","402,0875","47,91506","400,37037","40,960787","2,754167"
433,60406,1,18,8,"1-18:8","417,8","58,064216","405,876543","44,694626","11,6"
434,"695_1",1,18,9,"1-18:9","401,6375","43,466048","406,925926","43,172554",0
435,70002,1,18,10,"1-18:10","396,2625","43,563933","414,851852","49,622352",0
436,70006,1,18,11,"1-18:11","415,575","69,173196","421,82716","47,689829",0
437,70020,1,18,12,"1-18:12","407,4375","48,443323","404,641975","48,509615","4,090833"
438,,1,18,13,"1-18:13","403,75","51,645701","413,407407","46,447491",0
439,60007,1,18,14,"1-18:14","419,35","49,310717","424,592593","48,129715",0
440,60016,1,18,15,"1-18:15","402,7","44,077435","410,444444","54,813548",0
441,60039,1,18,16,"1-18:16","415,3875","47,207995","422,567901","46,986684",0
442,60070,1,18,17,"1-18:17","414,9375","48,356101","415,975309","38,49707",0
443,"60361_1",1,18,18,"1-18:18","414,9625","59,432004","418,765432","48,326564",0
444,60386,1,18,19,"1-18:19","417,35","49,17113","402,876543","44,113032","14,243333"
445,"60395_1",1,18,20,"1-18:20","401,3625","49,907825",408,"46,791559",0
446,60406,1,18,21,"1-18:21","408,8125","45,618421","411,925926","50,052916",0
447,"695_1",1,18,22,"1-18:22","413,4875","78,639378","408,444444","40,694287","6,114167"
448,70002,1,18,23,"1-18:23","416,425","47,675797","405,641975","45,625187","10,998333"
449,70006,1,18,24,"1-18:24","409,3625","47,707241","402,209877","50,832744","6,775833"
450,70020,1,18,25,"1-18:25","417,2375","50,30898","412,962963","56,548308","5,530833"
451,820,1,19,1,"1-19:1","410,5625","38,302872","417,444444","39,165674",0
452,825,1,19,2,"1-19:2","425,2375","42,591151","413,666667","44,322116","11,064167"
453,"839_1",1,19,3,"1-19:3","420,4875","46,351162","422,753086","57,337276",0
454,862,1,19,4,"1-19:4","430,1375","58,714659","9808,345679","21900,24512",0
455,"10230_1_MM",1,19,5,"1-19:5","412,55","48,293119","396,765432","70,897156","14,323333"
456,"10255_MM",1,19,6,"1-19:6","406,5875","49,821121",401,"47,942413","6,4675"
457,"1027_MM",1,19,7,"1-19:7","395,275","43,763164","399,592593","47,810506",0
458,"10294_MM",1,19,8,"1-19:8","400,025","52,831228","409,419753","49,661067",0
459,"10550_MM",1,19,9,"1-19:9","395,6625","47,174855","407,703704","44,911703",0
460,"1065_1_MM",1,19,10,"1-19:10","405,75","40,696313","409,358025","54,380904",0
461,"11_MM",1,19,11,"1-19:11","413,85","52,143206","413,419753","50,535597",0
462,"112_1_MM",1,19,12,"1-19:12","411,2","44,633075","396,530864","48,519091","16,28"
463,,1,19,13,"1-19:13","409,3375","75,955007","400,061728","45,839488","9,430833"
464,820,1,19,14,"1-19:14","419,425","57,220156","413,962963","63,056214","4,878333"
465,825,1,19,15,"1-19:15","435,575","60,955426","9304,283951","21241,244015",0
466,"839_1",1,19,16,"1-19:16","426,8125","46,469016","396,17284","77,889471","32,199167"
467,862,1,19,17,"1-19:17","441,8625","86,401146","9470,567901","21493,53252",0
468,"10230_1_MM",1,19,18,"1-19:18","415,3375","51,356274","395,962963","73,51555","18,604167"
469,"10255_MM",1,19,19,"1-19:19","411,8625","41,994196","422,148148","45,78185",0
470,"1027_MM",1,19,20,"1-19:20","412,2125","46,901376","417,740741","40,871989",0
471,"10294_MM",1,19,21,"1-19:21","415,55","45,142223","416,876543","42,489229",0
472,"10550_MM",1,19,22,"1-19:22","407,175","47,002498","420,506173","42,98608",0
473,"1065_1_MM",1,19,23,"1-19:23","406,2875","51,391078","413,641975","46,994763",0
474,"11_MM",1,19,24,"1-19:24","407,9","46,891094","409,049383","49,204904",0
475,"112_1_MM",1,19,25,"1-19:25","421,5375","57,380574","415,876543","47,509047","6,6175"
476,"1527_MM",1,20,1,"1-20:1","422,1875","43,034603","409,679012","45,692403","12,614167"
477,"1566_2_MM",1,20,2,"1-20:2","417,025","43,867746","417,703704","54,450768","0,425"
478,"160_1_MM",1,20,3,"1-20:3","411,1","42,391664","422,91358","50,296918",0
479,"1633_MM",1,20,4,"1-20:4",8757,"19778,994351","4738,617284","14918,947743","6270,28"
480,"20152_MM",1,20,5,"1-20:5","450,8125","158,981417","471,37037","258,934617","9,0125"
481,"20178_MM",1,20,6,"1-20:6","502,4625","326,74075","507,222222","283,721959","37,475833"
482,"20188_MM",1,20,7,"1-20:7","460,9375","192,75316","508,641975","385,321532","10,510833"
483,"20199_MM",1,20,8,"1-20:8","941,3875","1186,950283","1135,962963","1503,350171",0
484,"20445_MM",1,20,9,"1-20:9","503,425","301,072546","577,012346","369,738573",0
485,"20464_MM",1,20,10,"1-20:10","5744,1","11876,430751","8503,481481","15426,306706",0
486,"20487_MM",1,20,11,"1-20:11","436,3375","112,708984","578,259259","565,477095",0
487,"20496_MM",1,20,12,"1-20:12","958,0875","1389,753108","1538,333333","2032,395932",0
488,,1,20,13,"1-20:13","2042,425","3540,295238","2375,592593","4035,207959","28,958333"
489,"1527_MM",1,20,14,"1-20:14","548,2625","382,509924","715,938272","537,24048",0
490,"1566_2_MM",1,20,15,"1-20:15","8472,55","19120,441784","4260,358025","13206,880121","6419,443333"
491,"160_1_MM",1,20,16,"1-20:16","423,925","61,435935","9259,197531","21310,221011",0
492,"1633_MM",1,20,17,"1-20:17","8704,2875","19544,763191","3913,419753","13467,314808","7009,194167"
493,"20152_MM",1,20,18,"1-20:18","435,175","69,18948","460,679012","234,990629","1,508333"
494,"20178_MM",1,20,19,"1-20:19","471,5","193,307717","485,91358","193,935956","9,58"
495,"20188_MM",1,20,20,"1-20:20","431,7375","101,484768","461,185185","148,769042",0
496,"20199_MM",1,20,21,"1-20:21","1081,9375","1413,733717","1148,234568","1605,202731","96,3375"
497,"20445_MM",1,20,22,"1-20:22","614,6875","528,6546","796,45679","868,593116",0
498,"20464_MM",1,20,23,"1-20:23","5773,625","12415,407007","7548,308642","13913,965419",0
499,"20487_MM",1,20,24,"1-20:24","460,1125","139,660981","1959,530864","6544,498656",0
500,"20496_MM",1,20,25,"1-20:25","1385,0375","2007,825302","1300,703704","2079,792979","295,8775"
501,"20630_MM",1,21,1,"1-21:1","417,3","40,965067","405,234568","35,114908","12,26"
502,"20634_MM",1,21,2,"1-21:2","416,975","46,119541","418,197531","43,774256",0
503,"20653_MM",1,21,3,"1-21:3","412,6","50,17781","403,382716","52,688369","10,4"
504,"20663_MM",1,21,4,"1-21:4","489,8375","218,513531","823,987654","852,585927",0
505,"20887_MM",1,21,5,"1-21:5","482,35","237,182091","729,098765","535,70245",0
506,"20921_MM",1,21,6,"1-21:6","456,0125","148,015437","562,765432","255,098426",0
507,"20931_MM",1,21,7,"1-21:7","554,8375","622,967123","1017,345679","1023,675134",0
508,"20950_MM",1,21,8,"1-21:8","599,175","572,194062","954,518519","836,839338",0
509,"21334_2_MM",1,21,9,"1-21:9","816,95","1607,160259","1924,802469","2744,345416",0
510,"21359_MM",1,21,10,"1-21:10","433,05","148,497189","692,679012","587,832455",0
511,"21378_MM",1,21,11,"1-21:11","432,275","90,691015","582,876543","353,607282",0
512,"228_2_MM",1,21,12,"1-21:12","419,7875","71,236936","505,444444","226,19853",0
513,,1,21,13,"1-21:13","422,4","62,472597","486,91358","160,938668",0
514,"20630_MM",1,21,14,"1-21:14","430,8625","59,549308","488,222222","255,678265",0
515,"20634_MM",1,21,15,"1-21:15","416,6375","46,125652","570,481481","378,642018",0
516,"20653_MM",1,21,16,"1-21:16","5842,675","16502,532477","4529,37037","14543,33575","3551,315"
517,"20663_MM",1,21,17,"1-21:17","509,0625","288,670823","621,518519","350,849366",0
518,"20887_MM",1,21,18,"1-21:18","538,15","354,621678","817,753086","583,985093",0
519,"20921_MM",1,21,19,"1-21:19","460,075","154,476722","523,197531","197,820589",0
520,"20931_MM",1,21,20,"1-21:20",600,"694,770703","1074,234568","1114,51547",0
521,"20950_MM",1,21,21,"1-21:21","615,325","530,86194","1029,604938","1080,293475",0
522,"21334_2_MM",1,21,22,"1-21:22","1316,225","2920,829859","2495,950617","3874,935796",0
523,"21359_MM",1,21,23,"1-21:23","462,3125","241,624334","766,407407","701,72936",0
524,"21378_MM",1,21,24,"1-21:24","421,8875","55,065207","530,888889","260,432861",0
525,"228_2_MM",1,21,25,"1-21:25","418,375","49,999589","444,839506","98,528734",0
526,"30125_MM",1,22,1,"1-22:1","410,8","42,432791","405,679012","53,354434","6,786667"
527,"30194_MM",1,22,2,"1-22:2","407,2625","41,550257","421,62963","48,598725",0
528,"315_MM",1,22,3,"1-22:3","412,275","44,319032","409,246914","43,368056","3,848333"
529,"315.2_MM",1,22,4,"1-22:4","409,15","46,762286","1617,481481","2402,511483",0
530,"40154_MM",1,22,5,"1-22:5","401,0875","49,221328","588,580247","356,604223",0
531,"40181_MM",1,22,6,"1-22:6","411,7","47,120744","718,358025","512,010579",0
532,"40196_MM",1,22,7,"1-22:7","395,1625","49,169416","842,654321","902,764368",0
533,"40207_MM",1,22,8,"1-22:8","397,9375","44,155176","845,641975","741,651338",0
534,"50038_MM",1,22,9,"1-22:9","400,625","47,291548","1414,962963","2260,061523",0
535,"50086_MM",1,22,10,"1-22:10","427,75","122,403721","660,259259","520,144181",0
536,"50153_MM",1,22,11,"1-22:11","438,15","134,97877","672,716049","432,48174",0
537,"517_MM",1,22,12,"1-22:12","428,7875","76,460082","533,765432","243,338667",0
538,,1,22,13,"1-22:13","443,7875","178,834956","970,950617","1190,682629",0
539,"30125_MM",1,22,14,"1-22:14","428,225","77,167576","495,962963","206,964939",0
540,"30194_MM",1,22,15,"1-22:15","421,625","83,399963","524,975309","201,988055",0
541,"315_MM",1,22,16,"1-22:16","421,3625","51,280377","414,839506","61,417517","9,149167"
542,"315.2_MM",1,22,17,"1-22:17","417,275","47,255828","1631,259259","2365,623014",0
543,"40154_MM",1,22,18,"1-22:18","407,025","48,297594","625,160494","400,771583",0
544,"40181_MM",1,22,19,"1-22:19","410,675","50,762982","790,432099","652,457928",0
545,"40196_MM",1,22,20,"1-22:20","409,6","57,916264","809,580247","944,030546",0
546,"40207_MM",1,22,21,"1-22:21","405,575","48,496059","791,160494","803,699236",0
547,"50038_MM",1,22,22,"1-22:22","414,6625","52,616584","1583,259259","3041,118531",0
548,"50086_MM",1,22,23,"1-22:23","409,575","60,065529","679,555556","556,068274",0
549,"50153_MM",1,22,24,"1-22:24","417,5875","71,216854","714,617284","504,34154",0
550,"517_MM",1,22,25,"1-22:25","431,925","58,337251","482,765432","180,506667",0
551,"60084_MM",1,23,1,"1-23:1","411,0875","42,598863","415,506173","42,471497",0
552,"60110_MM",1,23,2,"1-23:2","411,825","48,394417","415,308642","47,996",0
553,"60142_MM",1,23,3,"1-23:3","420,725","53,017068","420,864198","51,448944","2,351667"
554,"60154_MM",1,23,4,"1-23:4","776,6625","1343,808973","1222,975309","1820,182216",0
555,"60510_MM",1,23,5,"1-23:5","446,7375","200,886311","5777,481481","10224,888132",0
556,"60557_MM",1,23,6,"1-23:6","503,075","338,677875","782,246914","696,238977",0
557,"60586_MM",1,23,7,"1-23:7","429,5","140,227844","824,074074","693,572505",0
558,"610_MM",1,23,8,"1-23:8","472,6375","312,464367","918,45679","914,954699",0
559,"739_MM",1,23,9,"1-23:9","407,275","53,773547","493,234568","177,186785",0
